"[42, 49, 180, 139, 47, 57, 2, 43, 7, 62, 27, 11, 80, 49, 37, 104, 100, 1, 144, -1, -1, 149, 55, 58, 103, 56, 103, 117, 0, 4]","(False, '23분 11초')"
"[30, 43, 30, 37, 48, 25, 76, -1, -1, 51, 43, 7, 80, 69, 35, 88, 25, 4, 91, -2, -2, 32, 55, 148, 28, 58, 133, 52, 60, 10]","(True, '32분 7초')"
"[128, -2, -2, 82, 53, 74, 149, 56, 416, 28, 57, 123, 13, -2, -2, 87, 44, 9, 139, 58, 86, 81, 50, 1203, 103, 52, 58, 116, 51, 675]","(True, '17분 37초')"
"[30, -2, -2, 22, 83, 6, 122, 56, 302, 50, 27, 11, 6, 53, 354, 46, 58, 26, 83, 52, 394, 153, 51, 233, 48, 62, 42, 151, 53, 90]","(True, '30분 26초')"
"[128, 100, 1, 60, 39, 31, 36, 58, 332, 51, 29, 7, 97, 58, 59, 141, 17, 6, 59, 63, 38, 118, 33, 3, 68, 80, 10, 78, -2, -2]","(False, '30분 21초')"
"[38, 43, 21, 82, 63, 30, 3, 58, 406, 51, 70, 37, 4, 47, 15, 92, 54, 420, 22, -2, -2, 148, 75, 8, 28, 58, 24, 93, 49, 112]","(True, '20분 33초')"
"[35, 53, 113, 121, -2, -2, 91, -2, -2, 28, 43, 14, 151, -1, -1, 128, 49, 57, 152, 55, 33, 111, -1, -1, 48, 52, 58, 52, 54, 126]","(True, '18분 46초')"
"[61, 51, 949, 37, 67, 9, 6, 54, 68, 117, 50, 2, 52, 100, 1, 101, 57, 42, 59, -1, -1, 157, 57, 122, 68, 68, 22, 78, 57, 67]","(False, '26분 41초')"
"[127, -2, -2, 139, 53, 801, 86, 58, 45, 49, 58, 125, 125, 47, 30, 98, 54, 237, 121, 67, 6, 122, 64, 172, 9, 40, 5, 12, 53, 352]","(False, '15분 13초')"
"[101, 57, 260, 37, -1, -1, 32, 50, 4, 134, 80, 5, 97, 0, 1, 3, 55, 346, 139, 53, 51, 137, 32, 19, 155, 60, 5, 80, -2, -2]","(True, '27분 49초')"
"[130, -2, -2, 82, 40, 5, 67, 51, 589, 103, 63, 41, 80, 55, 132, 100, -2, -2, 26, 81, 16, 141, -2, -2, 68, 57, 14, 125, 61, 128]","(True, '28분 4초')"
"[141, 70, 10, 122, 71, 17, 135, 59, 37, 145, 53, 631, 93, 60, 20, 30, 62, 61, 60, 75, 16, 157, 54, 46, 103, 58, 231, 80, 50, 2]","(False, '23분 11초')"
"[38, 51, 155, 95, 53, 108, 1, -1, -1, 28, 58, 89, 70, -1, -1, 33, 39, 31, 121, 59, 402, 137, 38, 13, 130, 57, 440, 52, 50, 2]","(True, '24분 8초')"
"[112, 63, 336, 122, 58, 33, 1, 56, 158, 145, 55, 516, 151, 53, 357, 42, 54, 417, 82, 33, 24, 141, 52, 143, 103, -2, -2, 80, 52, 286]","(False, '15분 14초')"
"[47, 51, 63, 82, 61, 62, 140, 47, 38, 51, 41, 27, 107, -2, -2, 71, 70, 10, 37, 54, 28, 6, 63, 120, 28, 57, 60, 151, 51, 242]","(False, '29분 19초')"
"[112, 51, 607, 22, 60, 5, 91, 59, 110, 145, 47, 19, 52, 51, 37, 58, 63, 140, 139, 47, 148, 149, -1, -1, 28, 48, 31, 117, 0, 2]","(True, '28분 36초')"
"[36, 100, 1, 144, 58, 19, 55, 55, 38, 50, 48, 46, 90, 62, 52, 149, 86, 7, 66, 33, 9, 121, -1, -1, 28, 44, 27, 52, 90, 10]","(True, '15분 17초')"
"[30, 55, 11, 60, 86, 7, 137, 0, 1, 9, -1, -1, 97, 60, 30, 37, 58, 77, 144, 0, 1, 67, -1, -1, 51, 50, 2, 65, 60, 5]","(False, '28분 37초')"
