"[98, 57, 90, 139, 38, 21, 157, 59, 39, 103, 56, 88, 97, -2, -2, 33, 54, 24, 95, 55, 80, 86, 50, 4, 28, 51, 47, 151, -2, -2]","(False, '15분 20초')"
"[36, 20, 5, 144, -1, -1, 55, 55, 263, 28, 58, 89, 52, 50, 64, 98, -1, -1, 82, -2, -2, 1, 57, 104, 48, -2, -2, 151, 49, 43]","(True, '20분 14초')"
"[33, 58, 45, 139, 56, 105, 55, 57, 626, 28, -2, -2, 120, 67, 9, 144, 55, 77, 60, 81, 16, 129, 43, 7, 50, -2, -2, 93, 58, 339]","(True, '19분 1초')"
"[144, -2, -2, 37, 53, 118, 2, 100, 4, 24, 63, 191, 52, 50, 2, 89, 100, 1, 95, -2, -2, 141, -2, -2, 154, 53, 94, 69, -2, -2]","(False, '24분 43초')"
"[90, 64, 273, 37, 82, 34, 121, 100, 3, 28, 48, 58, 46, 79, 43, 89, 55, 564, 145, -1, -1, 157, 54, 349, 60, 69, 70, 93, 68, 40]","(True, '3분 14초')"
"[101, 46, 99, 139, -2, -2, 67, 52, 579, 49, 57, 109, 105, -1, -1, 58, -2, -2, 122, 62, 45, 119, 43, 7, 28, 48, 29, 52, 57, 266]","(False, '31분 53초')"
"[21, 68, 31, 82, -2, -2, 129, 43, 42, 103, 67, 15, 80, 61, 103, 17, 52, 956, 37, -2, -2, 119, 50, 18, 16, 56, 158, 69, 46, 24]","(False, '21분 24초')"
"[36, 67, 27, 143, 52, 223, 1, 52, 33, 148, 53, 214, 105, 44, 64, 38, 65, 48, 139, 47, 155, 3, 54, 194, 68, 50, 4, 97, -2, -2]","(True, '25분 57초')"
"[141, -1, -1, 89, 100, 1, 98, 50, 2, 50, 67, 3, 4, 40, 5, 85, -1, -1, 25, 71, 48, 91, -2, -2, 51, 38, 13, 65, 50, 36]","(True, '22분 37초')"
"[99, 52, 722, 37, 80, 5, 135, 54, 35, 48, 48, 31, 4, 60, 5, 17, 59, 27, 121, 33, 3, 118, 63, 8, 50, 65, 62, 90, 60, 371]","(True, '26분 47초')"
"[71, 0, 1, 153, 48, 25, 68, 54, 13, 40, 58, 304, 151, -1, -1, 101, 56, 153, 59, -2, -2, 157, -2, -2, 48, 61, 41, 52, 38, 8]","(False, '16분 41초')"
"[100, 57, 438, 82, 56, 63, 2, 45, 38, 68, 67, 18, 78, -2, -2, 64, 50, 40, 22, 68, 38, 148, 61, 133, 50, 57, 42, 80, 64, 75]","(True, '28분 29초')"
"[2, -2, -2, 37, -2, -2, 119, 75, 4, 130, 100, 1, 97, 100, 9, 126, 60, 151, 82, 56, 45, 38, 51, 39, 50, 70, 23, 80, 45, 152]","(False, '23분 52초')"
